"glacier_name","year","glacier_mass_balance","temperature","precipitation","wind_speed","humidity","long_wave_radiation"
"Austre_Broeggerbreen",1976,-0.45,-11.3982670166667,1.26703471666667,6.52463716666667,2.13871060833333,-35.6506366666667
"Austre_Broeggerbreen",1977,-0.11,-12.6319554533333,1.05730305833333,5.54226866666667,-5.360432075,-34.6938175
"Austre_Broeggerbreen",1978,-0.56,-13.6436405583333,0.764191341666667,5.44989575,-1.72042977183333,-39.1665483333333
"Austre_Broeggerbreen",1979,-0.71,-11.9911789833333,1.01844310833333,6.34773558333333,-4.67760075833333,-34.8162841666667
"Austre_Broeggerbreen",1980,-0.52,-11.8707739333333,0.909553291666667,5.84284416666667,-1.50975486666667,-39.1749325
"Austre_Broeggerbreen",1981,-0.55,-11.28726,1.04998941666667,6.31221441666667,-3.04321158333333,-38.0695083333333
"Austre_Broeggerbreen",1982,-0.04,-10.7066771083333,1.29040051666667,6.360697,-4.85154846666667,-34.4866741666667
"Austre_Broeggerbreen",1983,-0.27,-12.7781311991667,0.946309475,6.073536,-4.15324433333333,-39.5612958333333
"Austre_Broeggerbreen",1984,-0.73,-9.838710225,1.39335626666667,6.47274983333333,-4.03905148333333,-32.5964091666667
"Austre_Broeggerbreen",1985,-0.55,-10.8198220083333,0.886484508333333,5.85910225,-3.46941639166667,-36.7880525
"Austre_Broeggerbreen",1986,-0.32,-12.033354175,0.904603083333333,5.40723291666667,-1.5957447325,-35.58637
"Austre_Broeggerbreen",1987,0.22,-12.2816518966667,0.885906391666667,5.91366691666667,-3.91479525,-36.3518475
"Austre_Broeggerbreen",1988,-0.52,-13.2944583416667,0.643514283333333,5.39197916666667,-0.501441475,-38.0585741666667
"Austre_Broeggerbreen",1989,-0.45,-12.9384860683333,1.1513871,5.81636425,-4.86329043333333,-35.665365
"Austre_Broeggerbreen",1990,-0.66,-10.15971865,1.34305118333333,6.39444108333333,-5.07085930833333,-34.7155641666667
"Austre_Broeggerbreen",1991,0.13,-12.0281332,0.987321458333334,5.48240166666667,-2.25814028333333,-38.8951466666667
"Austre_Broeggerbreen",1992,-0.1,-11.1413735308333,1.29149515,6.082736,-2.45563413333333,-35.4839191666667
"Austre_Broeggerbreen",1993,-1.03,-12.9944692105,1.15445106666667,6.13954733333333,-1.75969265833333,-34.8178315
"Austre_Broeggerbreen",1994,-0.16,-12.7241041233333,0.79394265,6.12218841666667,-2.794098275,-36.2607316666667
"Austre_Broeggerbreen",1995,-0.78,-11.684981155,1.113320125,6.34643933333333,-3.73682423333333,-32.9018658333333
"Austre_Broeggerbreen",1996,-0.17,-10.7960174075,1.11856854166667,6.17796316666667,-4.2523825,-35.1414508333333
"Austre_Broeggerbreen",1997,-0.71,-10.8018887741667,0.937458258333333,5.86735666666667,-4.4719323,-38.7054491666667
"Austre_Broeggerbreen",1998,-0.86,-9.83796018416667,1.192973325,6.04957225,-2.98118341666667,-32.149636
"Austre_Broeggerbreen",1999,-0.36,-11.0750118166667,1.34370233333333,6.26567908333333,-1.030028375,-32.890435
"Austre_Broeggerbreen",2000,-0.022,-11.7151357583333,0.796858983333333,5.87804416666667,-3.21242988333333,-37.9664791666667
"Austre_Broeggerbreen",2001,-0.476,-11.6102333475,1.0366246,6.01600141666667,-1.672532525,-37.4254308333333
"Austre_Broeggerbreen",2002,-0.565,-10.3324607833333,0.940378966666667,5.94413125,-3.06671833833333,-35.632285
"Austre_Broeggerbreen",2003,-0.899,-10.8319273166667,0.8761162,6.04804158333333,-7.50095315833333,-39.7746583333333
"Austre_Broeggerbreen",2004,-1.142,-10.7288360483333,1.21560713333333,6.66973141666667,-9.11661525,-32.3062625
"Austre_Broeggerbreen",2005,-0.981,-9.79916614166667,1.13545393333333,6.60321116666667,-4.69479900833333,-31.5788716666667
"Austre_Broeggerbreen",2006,-0.725,-10.195940975,1.58974133333333,6.1171715,-7.5892357,-34.60608
"Austre_Broeggerbreen",2007,-0.457,-10.699232775,1.33251421666667,6.15858466666667,-7.91512689166667,-34.12703
"Austre_Broeggerbreen",2008,-0.127,-11.1300577425,0.958607866666667,6.08235783333333,-5.53912233333333,-35.8983883333333
"Austre_Broeggerbreen",2009,-0.25,-11.19005245,1.08759871666667,5.58233508333333,-3.000728825,-32.244275
"Austre_Broeggerbreen",2010,-0.44,-11.9485232416667,0.63369545,5.26752183333333,-4.45976861916667,-35.420135
"Austre_Broeggerbreen",2011,-1.004,-10.6472892191667,1.34270151666667,6.11742316666667,-6.35234608333333,-32.9409416666667
"Austre_Broeggerbreen",2012,-0.175,-10.2045048166667,1.10487189166667,5.95515791666667,-3.940789925,-33.0017166666667
"Austre_Broeggerbreen",2013,-1.05,-10.9393033666667,0.986765083333333,5.71457016666667,-3.7698425,-35.9254216666667
"Austre_Broeggerbreen",2014,0.01,-10.1608127691667,1.15512435833333,5.4393265,-3.7217965475,-34.0434725
"Austre_Broeggerbreen",2015,-0.61,-10.0274697416667,1.36414999166667,6.373684,-9.74079300833333,-31.9137066666667
"Austre_Broeggerbreen",2016,-1.45,-8.93621017791667,0.997495433333333,5.90778833333333,-3.5737468,-32.8721733333333
"Austre_Broeggerbreen",2017,-0.79,-9.81880643333333,0.816333583333333,5.56982066666667,-5.192428855,-35.4676633333333
"Austre_Broeggerbreen",2018,-0.88,-9.7850290625,1.36713149166667,5.62931608333333,-3.0745756,-30.5880508333333
"Austre_Broeggerbreen",2019,-0.71,-11.8901109,0.911905566666667,5.3003985,0.759040875,-31.0551941666667
"Austre_Broeggerbreen",2020,-1.744,-10.8621764016667,1.1891176,5.99975383333333,0.0594815083333333,-31.6410955
"Austre_Broeggerbreen",2021,-0.78,-9.82557659176667,1.099649275,6.28368425,-4.36400983333333,-33.83077
"Austre_Broeggerbreen",2022,-1.516,-11.148803025,1.10789464166667,5.41966383333333,-2.77090838333333,-30.64263025
"Austre_Broeggerbreen",2023,-0.948,-10.82255428,1.101796525,5.83948075,-2.7293292,-33.0228233333333
"Djankuat",1976,0.29,-2.36531080833333,2.70100718333333,1.35532916666667,-18.6231371583333,-56.8091775
"Djankuat",1977,-0.37,-2.19730428333333,2.879177725,1.37563375,-18.9681039916667,-55.3161366666667
"Djankuat",1978,0.44,-1.82259325,3.17392541666667,1.39118358333333,-16.5544382916667,-52.6376375
"Djankuat",1979,-0.31,-1.01086683333333,2.94262341666667,1.39526291666667,-18.3519963333333,-54.9973158333333
"Djankuat",1980,0.38,-1.65153075,2.73476844166667,1.39502891666667,-20.2920979166667,-56.5009716666667
"Djankuat",1981,-0.91,-1.17873528333333,3.0919385,1.35406225,-17.2375387916667,-53.7800458333333
"Djankuat",1982,0.42,-2.001152685,2.713134,1.29794616666667,-19.4834190916667,-56.8327533333333
"Djankuat",1983,-0.97,-1.83289108333333,3.13322041666667,1.35702941666667,-18.5490309583333,-54.1685366666667
"Djankuat",1984,0.21,-1.85093666666667,2.59110388333333,1.23986858333333,-17.6077213333333,-55.9452375
"Djankuat",1985,-0.38,-1.713737775,2.64890466666667,1.40003733333333,-20.631781015,-55.3413616666667
"Djankuat",1986,-0.5,-1.17037771666667,2.69503986666667,1.36268275,-20.1225611666667,-57.6921416666667
"Djankuat",1987,1.54,-1.42319733333333,3.992432325,1.45656416666667,-18.5488334616667,-54.516955
"Djankuat",1988,0.52,-1.55704475,3.20206666666667,1.40135758333333,-18.0091484475,-52.6121491666667
"Djankuat",1989,0.04,-1.272870925,3.60029858333333,1.3942935,-17.8750234166667,-57.2136133333333
"Djankuat",1990,0.34,-1.50281517808333,2.81659783333333,1.34964733333333,-18.1017602833333,-55.4517558333333
"Djankuat",1991,-0.31,-1.19996944166667,2.75636600833333,1.32314241666667,-19.5640336583333,-56.95246
"Djankuat",1992,-0.13,-3.17549885833333,3.011524375,1.42714566666667,-16.9121338083333,-53.5585716666667
"Djankuat",1993,1.1,-2.32197281666667,2.606548625,1.43093783333333,-19.9829731666667,-59.7452308333333
"Djankuat",1994,-0.84,-1.01344763333333,2.52200015833333,1.35252908333333,-21.5694777333333,-58.7667416666667
"Djankuat",1995,0.04,-1.19993033333333,3.13309224166667,1.41406441666667,-17.4676178783333,-54.1760433333333
"Djankuat",1996,-0.15,-1.05196795333333,2.8783741,1.35777283333333,-18.451364625,-58.4569833333333
"Djankuat",1997,0.27,-1.97597743333333,2.91504699166667,1.42088175,-19.2623494408333,-56.3650108333333
"Djankuat",1998,-1,-0.137883250833333,2.65367133333333,1.42229641666667,-23.35637,-60.6507825
"Djankuat",1999,-0.56,-1.02971929166667,2.7864317,1.39636266666667,-18.6769513433333,-58.7586758333333
"Djankuat",2000,-1.14,-1.61180108333333,2.21155633333333,1.36775483333333,-22.3282896666667,-62.6162875
"Djankuat",2001,-0.62,-0.949206025,2.98211533333333,1.44222466666667,-20.5412490833333,-58.2060791666667
"Djankuat",2002,0.43,-1.40062021666667,3.043053,1.36986825,-17.6604056666667,-55.1022625
"Djankuat",2003,0.28,-1.676409,2.67360483333333,1.33847091666667,-21.8533242691667,-56.943565
"Djankuat",2004,0.73,-1.57673616666667,2.96144225,1.41210025,-19.3364594166667,-57.6965208333333
"Djankuat",2005,0.39,-1.551213225,3.43230754166667,1.32099541666667,-18.388644475,-53.4983741666667
"Djankuat",2006,-0.8,-1.22138135,3.18305225,1.39664625,-18.5725290741667,-56.3065758333333
"Djankuat",2007,-2.01,-1.41407541666667,2.92673891666667,1.329878,-19.2421319666667,-59.4204758333333
"Djankuat",2008,-0.41,-1.19599544166667,2.74979041666667,1.328516,-19.926107625,-59.2827233333333
"Djankuat",2009,-0.23,-1.14483891666667,2.82873983333333,1.33554208333333,-19.7919828333333,-55.8476733333333
"Djankuat",2010,-1.17,0.765154490583334,3.11382091666667,1.38298516666667,-20.0088247958333,-58.2448133333333
"Djankuat",2011,-0.68,-1.855352,2.71060999166667,1.3574475,-22.1876556583333,-56.0872325
"Djankuat",2012,-1.63,-0.646368458333333,2.74795458333333,1.33519091666667,-22.1412266583333,-59.546565
"Djankuat",2013,-0.45,-1.11804504166667,3.16443576666667,1.37324191666667,-20.8051771666667,-57.0955375
"Djankuat",2014,-1.56,-0.3006893,3.04911838333333,1.34210525,-19.08983885,-57.2315425
"Djankuat",2015,-1.05,-0.174469833333334,2.67533833333333,1.38582708333333,-22.4848833,-60.2937033333333
"Djankuat",2016,-0.84,-0.906240333333333,3.19497608333333,1.42449733333333,-19.076136325,-55.1343525
"Djankuat",2017,-1.06,-0.869120583333334,3.07988245,1.37414216666667,-19.8150263333333,-59.3685025
"Djankuat",2018,-0.04,0.57656825,2.99773308333333,1.33484166666667,-20.566880025,-59.1782458333333
"Djankuat",2019,-0.63,-0.185014833333333,2.3771065,1.34145725,-21.70086702,-61.5892983333333
"Djankuat",2020,-1.37,-0.395955583333333,2.08948495833333,1.30729958333333,-18.71252525,-61.21345
"Djankuat",2021,-0.17,-0.394900158333333,3.32349366666667,1.47151833333333,-17.0297779916667,-55.0574966666667
"Djankuat",2022,-0.59,-0.882947233333333,2.6144158,1.44302375,-20.7768895333333,-58.2791266666667
"Djankuat",2023,-0.07,0.0658037500000002,3.350450225,1.43196791666667,-20.0516686666667,-56.7089733333333
"Echaurren_Norte",1976,-0.92,-3.24631798333333,2.42344604166667,1.28380091666667,-26.0833220166667,-75.9717816666666
"Echaurren_Norte",1977,-1.3,-1.90671783333333,3.54231675833333,1.30651575,-26.431178,-75.0010733333333
"Echaurren_Norte",1978,0.18,-2.29589108333333,3.78648361666667,1.31382,-29.1334295166667,-75.1791933333333
"Echaurren_Norte",1979,0.67,-2.96692401666667,2.96216718333333,1.28356883333333,-25.0431725166667,-72.6794833333333
"Echaurren_Norte",1980,0.3,-3.62273664083333,3.81372469166667,1.277787,-17.1353188083333,-64.6138408333333
"Echaurren_Norte",1981,0.36,-2.96546435833333,2.40555210833333,1.29706866666667,-22.0555203583333,-71.0189533333333
"Echaurren_Norte",1982,-2.42,-2.33239744166667,5.99991994166667,1.28700058333333,-24.4430727583333,-67.0019458333333
"Echaurren_Norte",1983,3.7,-4.42606465,2.93451415,1.27364491666667,-11.2391988333333,-60.1167533333333
"Echaurren_Norte",1984,-1.24,-3.51911915833333,4.46211964166667,1.30827383333333,-23.8173330666667,-67.6390816666667
"Echaurren_Norte",1985,0.34,-2.91867866666667,2.421417,1.30398441666667,-24.896071375,-72.7269375
"Echaurren_Norte",1986,-1.7,-2.4541345,3.98623799166667,1.30640775,-26.5798362108333,-71.4495875
"Echaurren_Norte",1987,0.95,-3.24712944166667,4.57284680833333,1.24689483333333,-18.6807797833333,-65.0482483333333
"Echaurren_Norte",1988,2.3,-3.535878375,1.93752398333333,1.27988041666667,-23.45674225,-73.644925
"Echaurren_Norte",1989,-1.26,-2.13201895833333,2.74184380833333,1.30406808333333,-30.5243892166667,-80.4196666666667
"Echaurren_Norte",1990,-1.3,-3.08911871666667,2.57870675,1.31124308333333,-27.7863587,-72.5368191666667
"Echaurren_Norte",1991,-0.86,-2.71093756666667,3.92781081666667,1.34429383333333,-29.3798540333333,-72.2308508333333
"Echaurren_Norte",1992,1.74,-3.301676,3.5022165,1.3150505,-23.6303320916667,-68.4321358333333
"Echaurren_Norte",1993,-0.29,-2.5600405,3.11510400833333,1.31312675,-29.4018689166667,-74.2055775
"Echaurren_Norte",1994,-1.86,-2.22158058333333,2.78895366666667,1.32567441666667,-30.67393765,-73.4685933333333
"Echaurren_Norte",1995,-0.95,-2.71307656666667,2.934471525,1.32867133333333,-32.8901498633333,-76.1440833333333
"Echaurren_Norte",1996,-1.18,-2.57856736666667,1.65955396666667,1.31345966666667,-32.7009361666667,-81.9521341666667
"Echaurren_Norte",1997,-2.53,-1.966642,4.626879625,1.34400616666667,-32.2268832,-76.0847641666667
"Echaurren_Norte",1998,2.4,-2.821800325,2.00826616666667,1.3213105,-31.4351035166667,-77.5617191666667
"Echaurren_Norte",1999,-4.28,-1.954609975,2.71055308333333,1.32146016666667,-33.26043725,-78.4520033333333
"Echaurren_Norte",2000,-0.75,-2.79627735833333,3.495842125,1.34498925,-32.7729508583333,-77.6254791666667
"Echaurren_Norte",2001,1.79,-2.05400058333333,3.4171106,1.29659841666667,-31.5754374916667,-76.1913258333333
"Echaurren_Norte",2002,-0.22,-2.660929,3.89087533333333,1.33800741666667,-30.9582050666667,-74.2137591666667
"Echaurren_Norte",2003,1.9,-1.46956108333333,2.400096425,1.32246558333333,-33.4610399166667,-81.1596533333333
"Echaurren_Norte",2004,-0.55,-2.44313558333333,2.686225625,1.30361041666667,-27.2667590083333,-72.1510583333333
"Echaurren_Norte",2005,-0.78,-2.62584435,4.45697508333333,1.31417483333333,-26.9582169025,-70.7546833333333
"Echaurren_Norte",2006,0.48,-1.35574344166667,3.77341785833333,1.32689808333333,-32.87341875,-77.7818025
"Echaurren_Norte",2007,-0.13,-3.27823660833333,2.81277321666667,1.33020075,-29.7324579166667,-76.2214016666667
"Echaurren_Norte",2008,-0.54,-2.35479968333333,3.41206485,1.30646575,-32.0637276083333,-77.1265033333333
"Echaurren_Norte",2009,0.08,-2.13585675,3.18122769166667,1.31729133333333,-30.7217388833333,-75.9400275
"Echaurren_Norte",2010,-2.11,-2.696701175,1.98973429166667,1.31717141666667,-32.851595,-79.7611783333333
"Echaurren_Norte",2011,-1.27,-2.51623463333333,2.32990630833333,1.2983255,-26.8364738083333,-76.4598825
"Echaurren_Norte",2012,-2.38,-2.13517763166667,2.51682850833333,1.28025841666667,-27.3494473,-74.7825266666667
"Echaurren_Norte",2013,-1.03,-2.49103536666667,2.61060780833333,1.29104725,-25.3234615833333,-73.6278
"Echaurren_Norte",2014,-0.94,-2.79701000833333,2.58890855833333,1.34500008333333,-28.4920357416667,-74.2064333333333
"Echaurren_Norte",2015,-1.72,-1.84046441,2.97888763333333,1.27915741666667,-30.66919655,-77.6292816666667
"Echaurren_Norte",2016,-2.284,-2.66092231666667,3.31192123333333,1.2760395,-22.0155435,-67.6553225
"Echaurren_Norte",2017,-0.353,-2.79788466666667,2.55141095833333,1.31834808333333,-21.4216265333333,-69.4024533333333
"Echaurren_Norte",2018,-3.592,-1.98671474166667,2.52973975833333,1.31931658333333,-26.8888795,-74.7358583333333
"Echaurren_Norte",2019,-2.246,-0.868151375,1.62199125833333,1.35119333333333,-37.42381025,-85.0612291666667
"Echaurren_Norte",2020,-2.43,-0.73003175,2.11396336666667,1.34481808333333,-42.6236916666667,-89.32889
"Echaurren_Norte",2021,-0.7,-1.57039385833333,2.00833684166667,1.30752058333333,-33.0965744083333,-84.0077291666666
"Echaurren_Norte",2022,-1.161,-2.33727250833333,2.20215650833333,1.3352625,-34.191288125,-82.0202258333333
"Echaurren_Norte",2023,-1.125,-1.04531858333333,3.77353654166667,1.33646575,-33.8437532666667,-77.6530108333333
"Gulkana",1976,0,-5.70366418333333,2.3594775,2.05035341666667,-5.5320444815,-41.3418375
"Gulkana",1977,0.38,-5.29292205,2.52270503333333,1.99827766666667,-5.84178676666667,-40.61028
"Gulkana",1978,-0.02,-4.469303625,2.3197215,1.91658841666667,-5.55826975,-39.5893416666667
"Gulkana",1979,-0.22,-5.85409055,2.31128460833333,2.11949833333333,-3.97035038333333,-41.5659766666667
"Gulkana",1980,0.56,-5.843932625,2.40355558333333,2.13038933333333,-2.79868475,-41.154725
"Gulkana",1981,-0.18,-4.64101075,3.07339494166667,2.02096125,-5.01047708333333,-39.9266775
"Gulkana",1982,-0.57,-7.63313169166667,2.2984385,2.15754058333333,-2.87215075,-38.9073225
"Gulkana",1983,0.32,-5.810945125,2.63757209166667,1.91859383333333,-3.64831291666667,-38.61842
"Gulkana",1984,-0.56,-6.07152165,2.30285825833333,1.93151391666667,-5.19214375833333,-38.440915
"Gulkana",1985,-0.34,-6.95197325,2.90429213333333,1.99989641666667,-3.5271915,-35.384435
"Gulkana",1986,-0.04,-5.88071686666667,2.503708,2.11414125,-4.88935216666667,-39.7553116666667
"Gulkana",1987,-0.69,-5.30678326666667,2.599068975,2.02550516666667,-4.12959766666667,-38.4393591666667
"Gulkana",1988,-0.02,-5.67342573333333,2.74733359166667,1.98610283333333,-3.92039383333333,-35.4894233333333
"Gulkana",1989,-0.49,-6.25646293333333,2.36097728333333,2.08012575,-5.58505358333333,-39.309765
"Gulkana",1990,-0.74,-6.9010481,2.93916539166667,2.030198,-5.88031225,-39.1658841666667
"Gulkana",1991,-0.49,-5.7924566,2.28972854166667,2.03652725,-4.99160866666667,-39.0498141666667
"Gulkana",1992,-0.78,-6.8574035,2.46850408333333,2.075045,-4.60282941666667,-36.5441141666667
"Gulkana",1993,-1.58,-4.67499636666667,2.59498405,2.00402991666667,-6.50117566666667,-39.83953
"Gulkana",1994,-0.46,-6.50387459166667,2.25646185833333,2.17970683333333,-4.91726841666667,-39.9699808333333
"Gulkana",1995,-1.08,-5.776679,1.96079984166667,2.02503183333333,-4.51534533333333,-39.2304291666667
"Gulkana",1996,-0.54,-7.27959181833333,2.122219,2.06325858333333,-4.81257066666667,-44.1123641666667
"Gulkana",1997,-2.01,-5.50415216916667,2.0622321,1.99357608333333,-4.8653595,-40.669385
"Gulkana",1998,-0.52,-5.82153584166667,2.06817096666667,2.042662,-3.78739441666667,-40.2016833333333
"Gulkana",1999,-1.48,-7.16003531666667,2.80887396666667,2.1247,-4.71175641666667,-39.4065841666667
"Gulkana",2000,-0.02,-5.53129408333333,2.30160816666667,1.96468091666667,-4.48850716666667,-38.8297333333333
"Gulkana",2001,-1.02,-5.79344010833333,2.03781231666667,2.00697591666667,-3.69034458333334,-39.4207
"Gulkana",2002,-0.6,-4.98470786666667,2.86277315,1.97627658333333,-5.878425,-40.0447141666667
"Gulkana",2003,0.51,-5.24402835,2.26932639166667,1.98728158333333,-6.72057780833333,-42.7175958333333
"Gulkana",2004,-2.48,-5.18786891666667,2.543641325,1.92346166666667,-6.96062275,-40.4192316666667
"Gulkana",2005,-0.55,-5.05790875,2.68942941666667,1.96437433333333,-6.072407625,-40.5137041666667
"Gulkana",2006,0.52,-7.30521875,2.6183584,2.13633383333333,-4.87221208333333,-40.6261991666667
"Gulkana",2007,-0.13,-6.28381016666667,2.07577229166667,1.9554055,-6.9288425,-43.1037816666667
"Gulkana",2008,1.4,-7.294917075,2.48425590833333,2.01515675,-5.80235375,-38.1558091666667
"Gulkana",2009,-0.51,-6.09207475,2.0124763,2.02451925,-6.9578922425,-41.9278833333333
"Gulkana",2010,-1.57,-5.59294761666667,2.18547316666667,2.07668083333333,-6.53272085,-40.5767125
"Gulkana",2011,-1.58,-6.72746453333333,2.29361959166667,2.09873141666667,-6.13029475,-40.1533333333333
"Gulkana",2012,-0.31,-7.61976906666667,2.52392875833333,2.2319345,-3.896852,-39.3263725
"Gulkana",2013,-1.13,-5.89726371891667,3.0796315,2.11971416666667,-6.59226791666667,-38.12747
"Gulkana",2014,0.01,-4.85314843333333,2.13348146666667,1.9994175,-6.11036825,-41.741995
"Gulkana",2015,-1.23,-5.07864929166667,2.58706208333333,1.98742783333333,-6.45941008333333,-41.008825
"Gulkana",2016,-1.26,-3.75537341666667,1.98436155833333,1.96298041666667,-6.19416733333333,-41.2782208333333
"Gulkana",2017,-1.84,-5.43962205833333,2.36053610833333,2.05296491666667,-6.09963,-41.0406866666667
"Gulkana",2018,-0.36,-4.77361850833333,2.88287308333333,2.09005891666667,-5.14847433333333,-39.7992633333333
"Gulkana",2019,-1.46,-3.73179033333333,2.70136975,1.92701058333333,-6.154359,-39.6605075
"Gulkana",2020,-0.21,-6.46583765833333,2.60790295833333,2.06420533333333,-6.00123525,-39.5645275
"Gulkana",2021,-0.71,-6.930325775,2.45813455833333,2.0308535,-6.78475466666667,-39.6703575
"Gulkana",2022,-1.05,-5.320893775,3.52821825833333,2.12401341666667,-5.68619195,-37.8567766666667
"Gulkana",2023,-0.4,-5.29472101666667,2.80696663333333,2.06079766666667,-5.36337808333333,-35.4107916666667
"Hintereisferner",1976,-0.314,-2.891799675,3.006341525,1.350117,-16.0520264583333,-44.1203166666667
"Hintereisferner",1977,0.76,-1.934353875,3.41689358333333,1.34192308333333,-15.7386301916667,-40.7038533333333
"Hintereisferner",1978,0.411,-2.61883389166667,3.2089315,1.35268708333333,-15.379262925,-42.2338775
"Hintereisferner",1979,-0.219,-2.80066166666667,3.64758391666667,1.36381675,-17.4331695083333,-40.4886741666667
"Hintereisferner",1980,-0.05,-3.0784504825,2.89819991666667,1.40178058333333,-17.4244294916667,-42.7695841666667
"Hintereisferner",1981,-0.173,-2.80357333333333,3.59836970833333,1.45858066666667,-16.7488965416667,-42.2540416666667
"Hintereisferner",1982,-1.24,-1.81156441666667,3.206569575,1.34514475,-19.00109395,-45.5409858333333
"Hintereisferner",1983,-0.58,-1.413978275,3.37537108333333,1.42437516666667,-18.6238936666667,-48.2330691666667
"Hintereisferner",1984,0.032,-3.18160976666667,2.85782691666667,1.409409,-16.90435555,-45.1250025
"Hintereisferner",1985,-0.574,-2.45224241666667,3.08303579166667,1.41401958333333,-20.251247675,-47.5100891666667
"Hintereisferner",1986,-0.732,-2.08755463333333,3.02706025,1.36658375,-21.2886758083333,-47.7477833333333
"Hintereisferner",1987,-0.717,-2.10649625,3.31876658333333,1.4061365,-18.2720041,-44.6450641666667
"Hintereisferner",1988,-0.945,-1.641675,3.331561,1.42982283333333,-20.9679733833333,-45.7625016666667
"Hintereisferner",1989,-0.637,-1.563634225,2.74151348333333,1.31926266666667,-18.7814820833333,-48.5522466666667
"Hintereisferner",1990,-0.995,-1.68082408333333,3.07925805,1.35701233333333,-22.9686635,-48.6716408333333
"Hintereisferner",1991,-1.325,-2.225509,2.98280991666667,1.33888241666667,-20.8581163333333,-47.9067233333333
"Hintereisferner",1992,-1.12,-1.3829245,3.2154669,1.36763608333333,-19.0866955416667,-44.813065
"Hintereisferner",1993,-0.57,-1.96988441666667,3.04985358333333,1.42859966666667,-18.6296962666667,-44.867795
"Hintereisferner",1994,-1.11,-0.428947566666667,2.75616,1.43144658333333,-21.6956343,-47.556795
"Hintereisferner",1995,-0.46,-1.880732,3.040640125,1.42284558333333,-19.3700604583333,-45.2339283333333
"Hintereisferner",1996,-0.827,-2.40058355,3.22746431666667,1.37636658333333,-20.6594750333333,-44.9233483333333
"Hintereisferner",1997,-0.591,-1.05845424166667,3.18183819166667,1.40065733333333,-22.4217363583333,-49.32928
"Hintereisferner",1998,-1.232,-1.59689083333333,3.076269175,1.430753,-19.6778606416667,-46.8402233333333
"Hintereisferner",1999,-0.861,-1.65386134166667,3.94009125,1.40818658333333,-19.1905016666667,-42.5293525
"Hintereisferner",2000,-0.633,-1.20475035,3.96015508333333,1.43915925,-21.1324739083333,-45.0790916666667
"Hintereisferner",2001,-0.173,-1.562230475,3.39186975,1.44443666666667,-20.5528768,-46.0916566666667
